Fiscal Year,Month (abbv),Component,Region,Area of Responsibility,Inbound/Outbound,Mode of Transportation,Seizure Type,Category,Event ID,Quantity Seized
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,OUTBOUND,Air,Ammunition & Gun Parts,Scope,2144567609.0,2.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,OUTBOUND,Air,Weapons,Handgun,2144567610.0,2.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,OUTBOUND,Air,Weapons,Long Arm,2144567610.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Ammunition,2144567618.0,425.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Ammunition,2144567619.0,18.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Ammunition,2144567620.0,29.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Ammunition,2144567621.0,121.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Ammunition,2144567622.0,14.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Ammunition,2144567623.0,792.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Ammunition,2144567624.0,444.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Ammunition,2144567625.0,23.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Magazine,2144567626.0,6.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Magazine,2144567618.0,2.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Magazine,2144567627.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Magazine,2144567619.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Magazine,2144567620.0,4.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Magazine,2144567621.0,8.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Magazine,2144567628.0,2.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Magazine,2144567623.0,4.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Magazine,2144567624.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Magazine,2144567625.0,3.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Magazine,2144567629.0,4.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567620.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567629.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Scope,2144567621.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Scope,2144567630.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Scope,2144567623.0,2.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Weapons,Handgun,2144567626.0,2.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Weapons,Handgun,2144567618.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Weapons,Handgun,2144567627.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Weapons,Handgun,2144567620.0,4.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Weapons,Handgun,2144567621.0,3.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Weapons,Handgun,2144567623.0,3.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Weapons,Handgun,2144567624.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Weapons,Handgun,2144567625.0,2.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Weapons,Handgun,2144567629.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Weapons,Long Arm,2144567631.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Weapons,Long Arm,2144567619.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Weapons,Long Arm,2144567621.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Weapons,Long Arm,2144567628.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Weapons,Long Arm,2144567623.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Los Angeles Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567632.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Los Angeles Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567633.0,20.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Los Angeles Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567634.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Los Angeles Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567635.0,2.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Los Angeles Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567636.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Los Angeles Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Ammunition,2144567637.0,600.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Los Angeles Field Office,OUTBOUND,Sea,Weapons,Long Arm,2144567637.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Miami Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567638.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Miami Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567639.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Miami Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567640.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OTHER,Other,Ammunition & Gun Parts,Magazine,2144567641.0,3.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OTHER,Other,Ammunition & Gun Parts,Magazine,2144567642.0,2.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OTHER,Other,Ammunition & Gun Parts,Scope,2144567643.0,5.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OTHER,Other,Weapons,Handgun,2144567642.0,2.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Air,Ammunition & Gun Parts,Case,2144567644.0,19.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Air,Ammunition & Gun Parts,Magazine,2144567644.0,54.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Air,Ammunition & Gun Parts,Magazine,2144567645.0,4.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Air,Ammunition & Gun Parts,Magazine,2144567646.0,5.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567644.0,2.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567647.0,7.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Air,Weapons,Handgun,2144567644.0,18.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Ammunition,2144567648.0,2286.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Ammunition,2144567649.0,2467.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Ammunition,2144567650.0,11.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Ammunition,2144567651.0,7.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Ammunition,2144567652.0,16.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Ammunition,2144567653.0,12.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Magazine,2144567648.0,18.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Magazine,2144567649.0,3.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Magazine,2144567650.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Magazine,2144567651.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Magazine,2144567652.0,2.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Magazine,2144567653.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Magazine,2144567654.0,9.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567648.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567649.0,107.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567655.0,138.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Receivers,2144567649.0,30.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Receivers,2144567655.0,37.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Sea,Weapons,Handgun,2144567648.0,10.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Sea,Weapons,Handgun,2144567650.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Sea,Weapons,Handgun,2144567651.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Sea,Weapons,Handgun,2144567652.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Sea,Weapons,Handgun,2144567653.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Sea,Weapons,Handgun,2144567654.0,3.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567656.0,2.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567657.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567658.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567659.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567660.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567661.0,2.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567662.0,4.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567663.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567664.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,New York Field Office,OUTBOUND,Air,Ammunition & Gun Parts,Magazine,2144567665.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,New York Field Office,OUTBOUND,Air,Ammunition & Gun Parts,Scope,2144567666.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,San Juan Field Office,OTHER,Air,Ammunition & Gun Parts,Ammunition,2144567667.0,6.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,San Juan Field Office,OTHER,Air,Ammunition & Gun Parts,Magazine,2144567668.0,2.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,San Juan Field Office,OTHER,Air,Ammunition & Gun Parts,Magazine,2144567667.0,4.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,San Juan Field Office,OTHER,Air,Ammunition & Gun Parts,Receivers,2144567667.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,San Juan Field Office,OTHER,Air,Weapons,Handgun,2144567668.0,4.0
2025 (FYTD),JAN,Office of Field Operations,Central/Coastal/Other,San Juan Field Office,OTHER,Air,Weapons,Handgun,2144567667.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Boston Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567669.0,8.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Buffalo Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567670.0,17.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Buffalo Field Office,INBOUND,Land,Weapons,Handgun,2144567670.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Detroit Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567671.0,243.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Detroit Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567672.0,10.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Detroit Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567673.0,88.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Detroit Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567674.0,20.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Detroit Field Office,INBOUND,Land,Ammunition & Gun Parts,Magazine,2144567671.0,5.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Detroit Field Office,INBOUND,Land,Ammunition & Gun Parts,Magazine,2144567672.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Detroit Field Office,INBOUND,Land,Ammunition & Gun Parts,Magazine,2144567673.0,3.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Detroit Field Office,INBOUND,Land,Ammunition & Gun Parts,Magazine,2144567674.0,2.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Detroit Field Office,INBOUND,Land,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567673.0,7.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Detroit Field Office,INBOUND,Land,Ammunition & Gun Parts,Receivers,2144567673.0,3.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Detroit Field Office,INBOUND,Land,Ammunition & Gun Parts,Scope,2144567672.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Detroit Field Office,INBOUND,Land,Weapons,Handgun,2144567671.0,2.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Detroit Field Office,INBOUND,Land,Weapons,Handgun,2144567672.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Detroit Field Office,INBOUND,Land,Weapons,Handgun,2144567673.0,3.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Detroit Field Office,INBOUND,Land,Weapons,Handgun,2144567674.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Detroit Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567675.0,1000.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Detroit Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567676.0,11.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Detroit Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567677.0,16.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Detroit Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567678.0,15.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Detroit Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567679.0,35.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Detroit Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567680.0,4.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Detroit Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567681.0,30.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Detroit Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,2144567676.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Detroit Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,2144567677.0,2.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Detroit Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,2144567678.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Detroit Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,2144567679.0,4.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Detroit Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,2144567680.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Detroit Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,2144567681.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Detroit Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567675.0,22.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Detroit Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Receivers,2144567675.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Detroit Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Scope,2144567677.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Detroit Field Office,OUTBOUND,Land,Weapons,Handgun,2144567676.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Detroit Field Office,OUTBOUND,Land,Weapons,Handgun,2144567677.0,2.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Detroit Field Office,OUTBOUND,Land,Weapons,Handgun,2144567678.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Detroit Field Office,OUTBOUND,Land,Weapons,Handgun,2144567679.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Detroit Field Office,OUTBOUND,Land,Weapons,Handgun,2144567680.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Detroit Field Office,OUTBOUND,Land,Weapons,Handgun,2144567681.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Seattle Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567682.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Seattle Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567683.0,5.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,El Paso Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567684.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,El Paso Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567685.0,49.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,El Paso Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567686.0,66.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,El Paso Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567687.0,60.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,El Paso Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567688.0,151.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,El Paso Field Office,INBOUND,Land,Ammunition & Gun Parts,Magazine,2144567685.0,2.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,El Paso Field Office,INBOUND,Land,Ammunition & Gun Parts,Magazine,2144567688.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,El Paso Field Office,INBOUND,Land,Weapons,Handgun,2144567685.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,El Paso Field Office,OTHER,Other,Ammunition & Gun Parts,Ammunition,2144567689.0,8.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,El Paso Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,2144567690.0,3.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,El Paso Field Office,OUTBOUND,Land,Weapons,Handgun,2144567690.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567691.0,20.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567692.0,9.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567693.0,95.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567694.0,2.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567695.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567696.0,7.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567697.0,40.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,INBOUND,Land,Ammunition & Gun Parts,Magazine,2144567692.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,INBOUND,Land,Ammunition & Gun Parts,Magazine,2144567696.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,INBOUND,Land,Weapons,Handgun,2144567692.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,INBOUND,Land,Weapons,Handgun,2144567696.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567698.0,120.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567699.0,6680.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567700.0,84.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567701.0,1897.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567702.0,750.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567703.0,50.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Case,2144567701.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,2144567704.0,80.0
